Date,Inf-Adj TR
1977-10-03,0.002213257
1977-10-04,-0.007301472
1977-10-05,-0.003606907
1977-10-06,0.003904866
1977-10-07,-0.000795143
1977-10-10,-0.002254616
1977-10-11,-0.008526191
1977-10-12,-0.009337541
1977-10-13,-0.006129832
1977-10-14,0.001107743
1977-10-17,-0.00092414
1977-10-18,-6.92E-05
1977-10-19,-0.01151799
1977-10-20,0.003176996
1977-10-21,-0.003739044
1977-10-24,-0.007436259
1977-10-25,-0.006837668
1977-10-26,0.012125668
1977-10-27,0.002643619
1977-10-28,0.002961808
1977-10-31,-0.002877728
1977-11-01,-0.010758925
1977-11-02,-0.007043709
1977-11-03,0.000513541
1977-11-04,0.008997118
1977-11-07,0.007715074
1977-11-08,0.001804299
1977-11-09,0.005586398
1977-11-10,0.018568409
1977-11-11,0.013371698
1977-11-14,-0.006914163
1977-11-15,0.006361797
1977-11-16,-0.005041379
1977-11-17,-0.003075866
1977-11-18,0.001748745
1977-11-21,-0.00087691
1977-11-22,0.008781157
1977-11-23,0.004125086
1977-11-25,0.002035096
1977-11-28,-0.006760224
1977-11-29,-0.015552047
1977-11-30,0.002923686
1977-12-01,-0.001432669
1977-12-02,-0.000167601
1977-12-05,-0.004181557
1977-12-06,-0.015231564
1977-12-07,-0.000494995
1977-12-08,0.00198373
1977-12-09,0.007466236
1977-12-12,-0.000169958
1977-12-13,-0.000703956
1977-12-14,0.005067182
1977-12-15,-0.005061055
1977-12-16,-0.001559775
1977-12-19,-0.007558056
1977-12-20,-0.002006208
1977-12-21,0.005989635
1977-12-22,0.008103839
1977-12-23,0.009531919
1977-12-27,4.37E-05
1977-12-28,0.000677282
1977-12-29,0.002048955
1977-12-30,0.001728889
1978-01-03,-0.013558794
1978-01-04,-0.003296943
1978-01-05,-0.00843975
1978-01-06,-0.012176019
1978-01-09,-0.010795697
1978-01-10,-0.005284659
1978-01-11,-0.004868069
1978-01-12,0.000792188
1978-01-13,-0.001546616
1978-01-16,-0.002998195
1978-01-17,0.004932536
1978-01-18,0.007466356
1978-01-19,-0.00528925
1978-01-20,-0.002319268
1978-01-23,-0.00733037
1978-01-24,1.28E-05
1978-01-25,0.001469317
1978-01-26,-0.009160682
1978-01-27,-9.93E-05
1978-01-30,0.008480448
1978-01-31,-0.001106642
1978-02-01,0.007526593
1978-02-02,0.002131464
1978-02-03,-0.005750882
1978-02-06,-0.001431475
1978-02-07,0.00918131
1978-02-08,0.005442805
1978-02-09,-0.00592752
1978-02-10,-0.002528789
1978-02-13,-0.00253474
1978-02-14,-0.009217761
1978-02-15,-0.002450934
1978-02-16,-0.008535548
1978-02-17,-0.001454887
1978-02-21,-0.004298947
1978-02-22,-0.000434937
1978-02-23,0.000821216
1978-02-24,0.009606301
1978-02-27,-0.008793969
1978-02-28,-0.007844393
1978-03-01,0.001559709
1978-03-02,0.001327326
1978-03-03,0.001325095
1978-03-06,-0.006452899
1978-03-07,0.005129782
1978-03-08,0.005330801
1978-03-09,0.000405603
1978-03-10,0.01110041
1978-03-13,0.000623931
1978-03-14,0.004333272
1978-03-15,-0.002737738
1978-03-16,0.004212463
1978-03-17,0.007544932
1978-03-20,0.00671
1978-03-21,-0.011504751
1978-03-22,-0.003727519
1978-03-23,-0.00139311
1978-03-27,-0.005647063
1978-03-28,0.006925325
1978-03-29,0.001400587
1978-03-30,-0.002729411
1978-03-31,-0.00240059
1978-04-03,-0.008575226
1978-04-04,0.004353744
1978-04-05,0.008609734
1978-04-06,0.001505286
1978-04-07,0.004063967
1978-04-10,0.003380756
1978-04-11,-0.002820301
1978-04-12,-0.001719332
1978-04-13,0.009486792
1978-04-14,0.021155215
1978-04-17,0.01629767
1978-04-18,-0.01096743
1978-04-19,0.00443429
1978-04-20,0.007076736
1978-04-21,-0.002283656
1978-04-24,0.014989854
1978-04-25,0.008916189
1978-04-26,0.001694497
1978-04-27,-0.010083393
1978-04-28,0.009950837
1978-05-01,0.008427138
1978-05-02,-0.004547992
1978-05-03,-0.010427746
1978-05-04,-0.003676054
1978-05-05,0.006006732
1978-05-08,-0.003770008
1978-05-09,-0.003262684
1978-05-10,-3.93E-05
1978-05-11,0.013096626
1978-05-12,0.008702831
1978-05-15,0.006787993
1978-05-16,0.00572622
1978-05-17,0.002268539
1978-05-18,-0.010087125
1978-05-19,-0.005317783
1978-05-22,0.009637965
1978-05-23,-0.010743257
1978-05-24,-0.01014074
1978-05-25,-0.003132027
1978-05-26,-0.002520555
1978-05-30,0.002651323
1978-05-31,0.003675339
1978-06-01,0.000815154
1978-06-02,0.007798992
1978-06-05,0.018126953
1978-06-06,0.003385814
1978-06-07,-0.002309658
1978-06-08,0.000582814
1978-06-09,-0.00311019
1978-06-12,-0.004118699
1978-06-13,-1.15E-04
1978-06-14,-0.001219924
1978-06-15,-0.011775727
1978-06-16,-0.009671345
1978-06-19,0.000402471
1978-06-20,-0.01036834
1978-06-21,-0.005496878
1978-06-22,0.002079475
1978-06-23,-0.004368437
1978-06-26,-0.013357278
1978-06-27,0.003700899
1978-06-28,0.004105905
1978-06-29,0.001465882
1978-06-30,-0.000734619
1978-07-03,-0.004768733
1978-07-05,-0.008786218
1978-07-06,0.000367605
1978-07-07,0.005880428
1978-07-10,0.003841797
1978-07-11,0.006764892
1978-07-12,0.003068683
1978-07-13,-5.89E-05
1978-07-14,0.013655384
1978-07-17,0.001886751
1978-07-18,-0.009469385
1978-07-19,0.012741073
1978-07-20,-0.001080104
1978-07-21,-0.003019077
1978-07-24,-0.000469714
1978-07-25,0.007205182
1978-07-26,0.006338603
1978-07-27,0.004479884
1978-07-28,0.004458429
1978-07-31,0.006637181
1978-08-01,-0.000225698
1978-08-02,0.022424669
1978-08-03,0.005705558
1978-08-04,0.003933842
1978-08-07,-0.003587472
1978-08-08,0.0044152
1978-08-09,0.004683977
1978-08-10,-0.008065328
1978-08-11,0.00286694
1978-08-14,6.91212E-05
1978-08-15,-0.001181297
1978-08-16,0.007676368
1978-08-17,0.004081846
1978-08-18,-0.003357875
1978-08-21,-0.008047751
1978-08-22,0.004015639
1978-08-23,0.005725054
1978-08-24,0.001593329
1978-08-25,-0.001740069
1978-08-28,-0.008988033
1978-08-29,-0.005509967
1978-08-30,0.001036853
1978-08-31,-0.002056065
1978-09-01,0.003607121
1978-09-05,0.007643835
1978-09-06,0.008348906
1978-09-07,0.000210942
1978-09-08,0.012827019
1978-09-11,0.001610565
1978-09-12,-7.52E-05
1978-09-13,-0.006243999
1978-09-14,-0.011829339
1978-09-15,-0.009493052
1978-09-18,-0.0089086
1978-09-19,-0.006757155
1978-09-20,-0.007971201
1978-09-21,0.001502434
1978-09-22,-0.000757517
1978-09-25,2.77895E-05
1978-09-26,0.007292595
1978-09-27,-0.009523538
1978-09-28,0.002782318
1978-09-29,0.005519879
1978-10-02,0.00386566
1978-10-03,-0.003726797
1978-10-04,0.004253148
1978-10-05,0.001807355
1978-10-06,0.002190555
1978-10-09,0.010105874
1978-10-10,-0.001473203
1978-10-11,0.008672646
1978-10-12,-0.005069471
1978-10-13,-0.002327852
1978-10-16,-0.019817546
1978-10-17,-0.013386886
1978-10-18,-0.00783451
1978-10-19,-0.011773681
1978-10-20,-0.014123417
1978-10-23,0.002117884
1978-10-24,-0.007258212
1978-10-25,-0.002076627
1978-10-26,-0.013384112
1978-10-27,-0.015225629
1978-10-30,0.004738551
1978-10-31,-0.020322815
1978-11-01,0.039719665
1978-11-02,-0.012804445
1978-11-03,0.005960538
1978-11-06,-0.010294351
1978-11-07,-0.014078322
1978-11-08,0.006391999
1978-11-09,-0.000318789
1978-11-10,0.00370566
1978-11-13,-0.017306226
1978-11-14,-0.006873275
1978-11-15,0.002377475
1978-11-16,0.010785152
1978-11-17,0.007575384
1978-11-20,0.008789361
1978-11-21,-0.002520835
1978-11-22,0.004945687
1978-11-24,0.003245561
1978-11-27,0.002086698
1978-11-28,-0.008752041
1978-11-29,-0.014714802
1978-11-30,0.01013213
1978-12-01,0.016681669
1978-12-04,-0.001352816
1978-12-05,0.013413918
1978-12-06,0.000510477
1978-12-07,-0.004208137
1978-12-08,-0.004638022
1978-12-11,0.004964825
1978-12-12,-0.005357422
1978-12-13,-0.005489708
1978-12-14,-0.00021079
1978-12-15,-0.007395361
1978-12-18,-0.019828486
1978-12-19,0.008558983
1978-12-20,0.004666333
1978-12-21,0.000314228
1978-12-22,0.016891047
1978-12-26,0.012560968
1978-12-27,-0.008821251
1978-12-28,-0.003933975
1978-12-29,-0.001768281
1979-01-02,0.006233076
1979-01-03,0.010843831
1979-01-04,0.007757563
1979-01-05,0.005361288
1979-01-08,-0.003546788
1979-01-09,0.005146476
1979-01-10,-0.00585571
1979-01-11,0.003123219
1979-01-12,0.008157512
1979-01-15,0.007387457
1979-01-16,-0.012433628
1979-01-17,-1.67604E-05
1979-01-18,0.002194639
1979-01-19,8.29459E-05
1979-01-22,0.001285893
1979-01-23,0.00678908
1979-01-24,-0.004591584
1979-01-25,0.010065639
1979-01-26,0.006403311
1979-01-29,-0.00326126
1979-01-30,-0.005141569
1979-01-31,-0.011301538
1979-02-01,-4.77325E-05
1979-02-02,-0.004949763
1979-02-05,-0.014518827
1979-02-06,-0.00075565
1979-02-07,-0.009424924
1979-02-08,0.004695274
1979-02-09,0.001905022
1979-02-12,0.003023826
1979-02-13,0.007085907
1979-02-14,-0.000954392
1979-02-15,-0.001763933
1979-02-16,-0.000955701
1979-02-20,0.007253162
1979-02-21,-0.003868331
1979-02-22,-0.007817378
1979-02-23,-0.005941373
1979-02-26,-0.001472917
1979-02-27,-0.016115323
1979-02-28,0.001212475
1979-03-01,0.006164318
1979-03-02,0.00044712
1979-03-05,0.010965295
1979-03-06,-0.002212803
1979-03-07,0.005548778
1979-03-08,0.011305394
1979-03-09,-0.000676961
1979-03-12,0.001030713
1979-03-13,0.001430344
1979-03-14,-0.001577318
1979-03-15,0.001229119
1979-03-16,0.008036382
1979-03-19,0.003399341
1979-03-20,-0.005816507
1979-03-21,0.007187422
1979-03-22,0.003872864
1979-03-23,-0.000963766
1979-03-26,-0.005787046
1979-03-27,0.013976537
1979-03-28,-0.003788145
1979-03-29,-0.001156619
1979-03-30,-0.004587751
1979-04-02,-0.007132381
1979-04-03,0.014525771
1979-04-04,0.002100974
1979-04-05,0.00560209
1979-04-06,-0.001115195
1979-04-09,-0.003344862
1979-04-10,0.004228373
1979-04-11,-0.010307512
1979-04-12,-0.00337042
1979-04-16,-0.008967854
1979-04-17,0.000846227
1979-04-18,0.004203216
1979-04-19,-0.004470206
1979-04-20,-0.000834074
1979-04-23,0.003018226
1979-04-24,0.005862157
1979-04-25,0.002595018
1979-04-26,-0.005120901
1979-04-27,-0.002399044
1979-04-30,-0.00073337
1979-05-01,-0.001180685
1979-05-02,-1.10074E-06
1979-05-03,0.000490251
1979-05-04,-0.011395347
1979-05-07,-0.016980111
1979-05-08,0.001120354
1979-05-09,0.00252978
1979-05-10,-0.009845557
1979-05-11,-0.000394502
1979-05-14,-0.005063594
1979-05-15,0.000421336
1979-05-16,0.002458555
1979-05-17,0.015049555
1979-05-18,-0.000494582
1979-05-21,0.001706959
1979-05-22,0.003300356
1979-05-23,-0.006563072
1979-05-24,5.94889E-06
1979-05-25,0.00250754
1979-05-29,-0.00209075
1979-05-30,-0.009789824
1979-05-31,-0.000697185
1979-06-01,0.000585204
1979-06-04,0.001189462
1979-06-05,0.012765923
1979-06-06,0.006434987
1979-06-07,0.004513985
1979-06-08,-0.003270386
1979-06-11,0.003815286
1979-06-12,0.008900654
1979-06-13,-0.005573477
1979-06-14,-0.001398286
1979-06-15,-0.001399443
1979-06-18,-0.00551459
1979-06-19,-1.26E-04
1979-06-20,0.000169061
1979-06-21,0.004203101
1979-06-22,0.005064321
1979-06-25,-0.005681676
1979-06-26,-0.004535004
1979-06-27,0.005677212
1979-06-28,0.004859307
1979-06-29,0.000746936
1979-07-02,-0.009257007
1979-07-03,0.00066337
1979-07-05,0.003013335
1979-07-06,0.011300621
1979-07-09,0.007885931
1979-07-10,-0.002901611
1979-07-11,-0.00569136
1979-07-12,-0.009483415
1979-07-13,-0.003920195
1979-07-16,0.003787651
1979-07-17,-0.00917437
1979-07-18,-0.001691939
1979-07-19,-0.001103813
1979-07-20,0.001749617
1979-07-23,-0.002576026
1979-07-24,0.003423476
1979-07-25,0.010568466
1979-07-26,-1.23E-04
1979-07-27,-0.000317099
1979-07-30,0.000167906
1979-07-31,0.006081311
1979-08-01,0.003214199
1979-08-02,-0.000925654
1979-08-03,-0.000830015
1979-08-06,0.002245383
1979-08-07,0.012689747
1979-08-08,0.002869855
1979-08-09,-0.004877236
1979-08-10,0.008372773
1979-08-13,0.009332753
1979-08-14,0.000677241
1979-08-15,0.006535788
1979-08-16,-0.001731772
1979-08-17,0.001689215
1979-08-20,0.004640129
1979-08-21,0.000481435
1979-08-22,0.000480821
1979-08-23,-0.00355674
1979-08-24,-0.000529833
1979-08-27,0.00471871
1979-08-28,-0.001353199
1979-08-29,-2.54E-04
1979-08-30,-2.54E-04
1979-08-31,0.002498141
1979-09-04,-0.017510847
1979-09-05,-0.009993468
1979-09-06,0.003915639
1979-09-07,0.00726713
1979-09-10,0.004423433
1979-09-11,-0.006415117
1979-09-12,0.002569787
1979-09-13,-3.54236E-05
1979-09-14,0.008124036
1979-09-17,0.000421863
1979-09-18,-0.008031361
1979-09-19,0.002278937
1979-09-20,0.020281136
1979-09-21,-0.000675614
1979-09-24,-0.008098566
1979-09-25,0.000324972
1979-09-26,0.002239225
1979-09-27,0.001959907
1979-09-28,-0.00838913
1979-10-01,-0.00712362
1979-10-02,0.009316288
1979-10-03,-1.72E-04
1979-10-04,0.005120937
1979-10-05,0.009813026
1979-10-08,-0.012663671
1979-10-09,-0.029749257
1979-10-10,-0.012644516
1979-10-11,-0.002545704
1979-10-12,-0.005502377
1979-10-15,-0.010985938
1979-10-16,-0.001816262
1979-10-17,0.001766608
1979-10-18,0.00195635
1979-10-19,-0.019571235
1979-10-22,-0.008931368
1979-10-23,-0.00444122
1979-10-24,0.001424028
1979-10-25,-0.004552279
1979-10-26,0.005528465
1979-10-29,0.00122052
1979-10-30,0.019290277
1979-10-31,-0.008450467
1979-11-01,0.007137845
1979-11-02,-0.000813042
1979-11-05,-0.006959165
1979-11-06,-0.006317301
1979-11-07,-0.013370329
1979-11-08,0.004077502
1979-11-09,0.011835703
1979-11-12,0.019474397
1979-11-13,-0.005734809
1979-11-14,0.004143354
1979-11-15,0.006929251
1979-11-16,-0.003493206
1979-11-19,0.004011254
1979-11-20,-0.005408954
1979-11-21,0.001700702
1979-11-23,0.007279837
1979-11-26,0.020121624
1979-11-27,-0.004160735
1979-11-28,0.003438008
1979-11-29,0.000146551
1979-11-30,-0.006313611
1979-12-03,-0.003401354
1979-12-04,0.008778323
1979-12-05,0.004014691
1979-12-06,0.006700188
1979-12-07,-0.004737292
1979-12-10,0.001102279
1979-12-11,-0.001964594
1979-12-12,-1.3733E-05
1979-12-13,0.001102279
1979-12-14,0.011316728
1979-12-17,0.003471448
1979-12-18,-0.009713829
1979-12-19,-0.001216236
1979-12-20,0.000261755
1979-12-21,-0.00648168
1979-12-24,0.000357873
1979-12-26,0.000821754
1979-12-27,0.001377249
1979-12-28,-0.00140437
1979-12-31,0.000634536
1980-01-02,-0.020672735
1980-01-03,-0.00558224
1980-01-04,0.011878697
1980-01-07,0.002246173
1980-01-08,0.019559238
1980-01-09,0.000441577
1980-01-10,0.007226522
1980-01-11,-2.03E-04
1980-01-14,0.003708523
1980-01-15,0.006408994
1980-01-16,-0.001286084
1980-01-17,-0.003628117
1980-01-18,0.002866064
1980-01-21,0.008797083
1980-01-22,-0.005739452
1980-01-23,0.016831534
1980-01-24,0.001815586
1980-01-25,-0.001267852
1980-01-28,0.010438176
1980-01-29,-0.00726778
1980-01-30,0.009429842
1980-01-31,-0.009504047
1980-02-01,0.007936411
1980-02-04,-0.006987771
1980-02-05,0.002062809
1980-02-06,0.008771867
1980-02-07,0.00436642
1980-02-08,0.013889038
1980-02-11,-0.007509659
1980-02-12,0.006186997
1980-02-13,0.004107323
1980-02-14,-0.014994959
1980-02-15,-0.011696245
1980-02-19,-0.007491338
1980-02-20,0.015844823
1980-02-21,-0.01069007
1980-02-22,-0.0025547
1980-02-25,-0.015337216
1980-02-26,0.005262641
1980-02-27,-0.014510433
1980-02-28,-0.000739773
1980-02-29,0.011187215
1980-03-03,-0.010707261
1980-03-04,0.001987531
1980-03-05,-0.015131621
1980-03-06,-0.022817511
1980-03-07,-0.016608114
1980-03-10,-0.004149619
1980-03-11,0.011422385
1980-03-12,-0.008944437
1980-03-13,-0.012197803
1980-03-14,-0.002300279
1980-03-17,-0.030568674
1980-03-18,0.017491962
1980-03-19,0.001515942
1980-03-20,-0.011909604
1980-03-21,-0.008356324
1980-03-24,-0.030117213
1980-03-25,-0.001407846
1980-03-26,-0.005643017
1980-03-27,-0.005162871
1980-03-28,0.024544456
1980-03-31,0.013503379
1980-04-01,0.000573147
1980-04-02,0.004584858
1980-04-03,-0.005470116
1980-04-07,-0.019495937
1980-04-08,0.009772328
1980-04-09,0.01856509
1980-04-10,0.009098971
1980-04-11,-0.003094796
1980-04-14,-0.009461613
1980-04-15,-0.002350465
1980-04-16,-0.010929105
1980-04-17,-0.005134133
1980-04-18,-0.005256513
1980-04-21,-0.007767443
1980-04-22,0.036064247
1980-04-23,0.002592074
1980-04-24,0.006150599
1980-04-25,0.006971245
1980-04-28,0.004255958
1980-04-29,0.001774096
1980-04-30,0.003753501
1980-05-01,-0.008061112
1980-05-02,0.000885632
1980-05-05,0.007324876
1980-05-06,-0.001474275
1980-05-07,0.008500672
1980-05-08,-0.010048901
1980-05-09,-0.013537825
1980-05-12,0.000320669
1980-05-13,0.014254355
1980-05-14,0.00492172
1980-05-15,0.001057979
1980-05-16,0.003112532
1980-05-19,0.002728635
1980-05-20,-0.000716604
1980-05-21,0.000676908
1980-05-22,0.011723232
1980-05-23,0.014517027
1980-05-27,0.006798888
1980-05-28,0.005672291
1980-05-29,-0.016225864
1980-05-30,0.008544331
1980-06-02,-0.004631936
1980-06-03,-0.00257411
1980-06-04,0.018685818
1980-06-05,0.00119264
1980-06-06,0.003407069
1980-06-09,0.004188341
1980-06-10,0.008037653
1980-06-11,0.011544116
1980-06-12,-0.004626579
1980-06-13,0.002193419
1980-06-16,0.002100759
1980-06-17,-0.000833792
1980-06-18,0.001665294
1980-06-19,-0.014079217
1980-06-20,-0.005549892
1980-06-23,0.00362835
1980-06-24,0.005184699
1980-06-25,0.013405465
1980-06-26,-0.00485775
1980-06-27,-0.001952247
1980-06-30,-0.015489408
1980-07-01,0.006238384
1980-07-02,0.006724162
1980-07-03,0.015585717
1980-07-07,0.007264703
1980-07-08,-0.003605802
1980-07-09,0.001386562
1980-07-10,-0.008531893
1980-07-11,0.007808532
1980-07-14,0.018613302
1980-07-15,-0.005717715
1980-07-16,0.002964536
1980-07-17,0.015328477
1980-07-18,0.005139154
1980-07-21,0.004049655
1980-07-22,-0.002413581
1980-07-23,-0.001929399
1980-07-24,-0.000949741
1980-07-25,-0.008094529
1980-07-28,0.005580145
1980-07-29,0.008186608
1980-07-30,-0.00119043
1980-07-31,-0.004383117
1980-08-01,-0.003932229
1980-08-04,-0.002049019
1980-08-05,-0.002135359
1980-08-06,0.006557153
1980-08-07,0.014245848
1980-08-08,0.002362658
1980-08-11,0.009313718
1980-08-12,-0.008085467
1980-08-13,-0.004271416
1980-08-14,0.015828372
1980-08-15,0.003600984
1980-08-18,-0.018684783
1980-08-19,-0.006553991
1980-08-20,0.009391703
1980-08-21,0.013502856
1980-08-22,0.004312039
1980-08-25,-0.006975777
1980-08-26,-0.00270831
1980-08-27,-0.010725046
1980-08-28,-0.01180951
1980-08-29,0.002305845
1980-09-02,0.010903734
1980-09-03,0.019024717
1980-09-04,-0.005759511
1980-09-05,-0.004514743
1980-09-08,-0.012781263
1980-09-09,0.005954143
1980-09-10,0.005755157
1980-09-11,0.006601198
1980-09-12,-0.001164183
1980-09-15,0.000826301
1980-09-16,0.008305161
1980-09-17,0.016596835
1980-09-18,-0.003856296
1980-09-19,0.006410783
1980-09-22,0.008688237
1980-09-23,-0.00764786
1980-09-24,0.007053427
1980-09-25,-0.012865442
1980-09-26,-0.018621282
1980-09-29,-0.022448988
1980-09-30,0.015332307
1980-10-01,0.013044226
1980-10-02,0.007284544
1980-10-03,0.009413967
1980-10-06,0.018290359
1980-10-07,-0.005808382
1980-10-08,0.004695013
1980-10-09,-0.004900279
1980-10-10,-0.005990217
1980-10-13,0.013088097
1980-10-14,-0.000342476
1980-10-15,0.012458518
1980-10-16,-0.011336303
1980-10-17,-0.005560957
1980-10-20,0.008020916
1980-10-21,-0.006073311
1980-10-22,0.000340038
1980-10-23,-0.018383807
1980-10-24,0.002203751
1980-10-27,-0.015438194
1980-10-28,0.001062645
1980-10-29,-0.001360089
1980-10-30,-0.012931952
1980-10-31,0.009076801
1980-11-03,0.012103254
1980-11-05,0.0175332
1980-11-06,-0.018640154
1980-11-07,0.001881093
1980-11-10,0.002109058
1980-11-11,0.013533983
1980-11-12,0.025156198
1980-11-13,0.013903709
1980-11-14,0.004622132
1980-11-17,0.00416151
1980-11-18,0.013942752
1980-11-19,-0.004794545
1980-11-20,0.009422793
1980-11-21,-0.009401291
1980-11-24,-0.005964172
1980-11-25,0.007161461
1980-11-26,0.005815517
1980-11-28,0.002283705
1980-12-01,-0.023817017
1980-12-02,-0.00201086
1980-12-03,-0.002159855
1980-12-04,-0.001944147
1980-12-05,-0.018213
1980-12-08,-0.025778334
1980-12-09,-0.001257041
1980-12-10,-0.017275783
1980-12-11,-0.007278623
1980-12-12,0.014421076
1980-12-15,0.001440726
1980-12-16,0.008622135
1980-12-17,0.017272729
1980-12-18,0.000566087
1980-12-19,0.005001462
1980-12-22,0.01529556
1980-12-23,-0.003796774
1980-12-24,0.004025112
1980-12-26,0.004816351
1980-12-29,-0.011538
1980-12-30,0.001960078
1980-12-31,0.002915693
1981-01-02,0.004071474
1981-01-05,0.011754664
1981-01-06,0.00088637
1981-01-07,-0.022210576
1981-01-08,-0.01515491
1981-01-09,0.002955677
1981-01-12,9.89514E-05
1981-01-13,-0.00192345
1981-01-14,0.00114972
1981-01-15,0.005418461
1981-01-16,0.003896993
1981-01-19,-0.003168865
1981-01-20,-0.020443401
1981-01-21,-0.002403536
1981-01-22,-0.008574759
1981-01-23,-0.00043108
1981-01-26,-0.003195481
1981-01-27,0.009657501
1981-01-28,-0.006149521
1981-01-29,-0.000967934
1981-01-30,-0.005498706
1981-02-02,-0.020676925
1981-02-03,0.011914702
1981-02-04,0.000713201
1981-02-05,0.00778909
1981-02-06,0.007184142
1981-02-09,-0.010482483
1981-02-10,-0.000530766
1981-02-11,-0.008036243
1981-02-12,-0.006225105
1981-02-13,-0.004220885
1981-02-17,0.006237722
1981-02-18,0.00494344
1981-02-19,-0.014853457
1981-02-20,-0.000535641
1981-02-23,0.005784377
1981-02-24,1.54018E-05
1981-02-25,0.008571736
1981-02-26,0.01199512
1981-02-27,0.008694365
1981-03-02,0.005499466
1981-03-03,-0.011121696
1981-03-04,0.002160116
1981-03-05,-0.007244594
1981-03-06,-0.000753318
1981-03-09,0.009642729
1981-03-10,-0.005171167
1981-03-11,-0.004047022
1981-03-12,0.024795004
1981-03-13,-0.000738355
1981-03-16,0.011656994
1981-03-17,-0.00578067
1981-03-18,0.002102464
1981-03-19,-0.005800002
1981-03-20,0.004507847
1981-03-23,0.011870055
1981-03-24,-0.007654866
1981-03-25,0.017980684
1981-03-26,-0.006264148
1981-03-27,-0.012025938
1981-03-30,-0.002885529
1981-03-31,0.012671362
1981-04-01,0.004055136
1981-04-02,-0.001966655
1981-04-03,-0.006224722
1981-04-06,-0.011649945
1981-04-07,-0.000285342
1981-04-08,0.002850944
1981-04-09,0.002544274
1981-04-10,-0.001324204
1981-04-13,-0.010246873
1981-04-14,-0.003665954
1981-04-15,0.011093973
1981-04-16,0.003814113
1981-04-20,0.005431836
1981-04-21,-0.009143114
1981-04-22,-0.000806561
1981-04-23,-0.00162705
1981-04-24,0.008823121
1981-04-27,0.002379795
1981-04-28,-0.008624386
1981-04-29,-0.009664857
1981-04-30,-0.001939963
1981-05-01,-0.000859887
1981-05-04,-0.015628324
1981-05-05,-0.002860684
1981-05-06,0.003347461
1981-05-07,0.006623064
1981-05-08,-0.000258152
1981-05-11,-0.014993103
1981-05-12,0.007604304
1981-05-13,-0.001482724
1981-05-14,0.005409447
1981-05-15,0.006597145
1981-05-18,0.002617137
1981-05-19,-0.003577429
1981-05-20,-0.000863573
1981-05-21,-0.002076189
1981-05-22,-0.00337009
1981-05-26,0.01078251
1981-05-27,0.007349572
1981-05-28,-0.002574468
1981-05-29,-0.006626619
1981-06-01,-0.001589405
1981-06-02,-0.013750581
1981-06-03,0.000457217
1981-06-04,0.001680734
1981-06-05,0.009389315
1981-06-08,-8.06E-05
1981-06-09,-0.002273669
1981-06-10,0.002420267
1981-06-11,0.010575184
1981-06-12,-0.002175785
1981-06-15,0.000667017
1981-06-16,-0.011159275
1981-06-17,0.008621778
1981-06-18,-0.012833216
1981-06-19,0.004553921
1981-06-22,-0.002651243
1981-06-23,0.010378251
1981-06-24,-0.005406265
1981-06-25,0.000898768
1981-06-26,-0.002114285
1981-06-29,-0.005286204
1981-06-30,-0.005387648
1981-07-01,-0.011301364
1981-07-02,-0.00903432
1981-07-06,-0.010199049
1981-07-07,0.006503941
1981-07-08,0.000297278
1981-07-09,0.007310558
1981-07-10,0.000214747
1981-07-13,0.0017605
1981-07-14,-0.00024947
1981-07-15,0.00414703
1981-07-16,0.000518091
1981-07-17,0.002895766
1981-07-20,-0.015927624
1981-07-21,-0.003278751
1981-07-22,-0.009754642
1981-07-23,0.001797282
1981-07-24,0.007993722
1981-07-27,0.010883045
1981-07-28,-0.006177184
1981-07-29,-1.72E-04
1981-07-30,0.006254347
1981-07-31,0.006672917
1981-08-03,-0.003526053
1981-08-04,0.005199578
1981-08-05,0.011193271
1981-08-06,-0.000391324
1981-08-07,-0.00687509
1981-08-10,0.005830945
1981-08-11,0.009718701
1981-08-12,-0.003527268
1981-08-13,0.000659389
1981-08-14,-0.007805009
1981-08-17,-0.009750865
1981-08-18,-0.008624283
1981-08-19,0.00275543
1981-08-20,0.001367455
1981-08-21,-0.011336727
1981-08-24,-0.029028444
1981-08-25,-0.003113438
1981-08-26,-0.001523778
1981-08-27,-0.011768896
1981-08-28,0.004449804
1981-08-31,-0.010561733
1981-09-01,0.001628329
1981-09-02,0.00357577
1981-09-03,-0.018464854
1981-09-04,-0.009895019
1981-09-08,-0.017651243
1981-09-09,0.003315162
1981-09-10,0.014451166
1981-09-11,0.011990987
1981-09-14,-0.008056588
1981-09-15,-0.007620911
1981-09-16,-0.007759107
1981-09-17,-0.014714351
1981-09-18,-0.007841852
1981-09-21,0.008184593
1981-09-22,-0.005021265
1981-09-23,-0.0090723
1981-09-24,-0.005778693
1981-09-25,-0.019721365
1981-09-28,0.024229858
1981-09-29,0.003304133
1981-09-30,0.001825264
1981-10-01,0.007861625
1981-10-02,0.019588862
1981-10-05,0.001371718
1981-10-06,-0.000889118
1981-10-07,0.016196748
1981-10-08,0.008358351
1981-10-09,-0.006916315
1981-10-12,-0.001861098
1981-10-13,-0.003432555
1981-10-14,-0.016278402
1981-10-15,0.007774906
1981-10-16,-0.004228799
1981-10-19,-0.001646877
1981-10-20,0.01104118
1981-10-21,-0.001381509
1981-10-22,-0.003715126
1981-10-23,-0.008577746
1981-10-26,-0.003594892
1981-10-27,0.009678286
1981-10-28,0.001456243
1981-10-29,-0.003149949
1981-10-30,0.023884544
1981-11-02,0.019011412
1981-11-03,0.004890881
